run_id,metamodule,annotation,folder,run_index,program_index,program_name,description,supporting_genes,supporting_gene_count,significance_score,predicted_impacts
13_OPC_like_2_run1,13,OPC-like 2,13_OPC_like_2,1,3,Cadherins and Adhesion-Regulated Invasion,,"[""CDH19"", ""CDH8"", ""CADM1"", ""NFASC"", ""FERMT1"", ""ITGB5""]",6,0.85,[]
13_OPC_like_2_run1,13,OPC-like 2,13_OPC_like_2,1,4,Potassium and Calcium Channel-Driven Invasiveness,,"[""KCNS3"", ""P2RX7"", ""P2RX4"", ""ANO3"", ""ITPR2"", ""SLC7A14"", ""SLC8A3""]",7,0.82,[]
13_OPC_like_2_run1,13,OPC-like 2,13_OPC_like_2,1,5,Lipid and Sterol Metabolism Adaptation,,"[""DGKB"", ""PLAAT1"", ""PTGDS"", ""DIO2""]",4,0.87,[]
13_OPC_like_2_run1,13,OPC-like 2,13_OPC_like_2,1,6,Immune Checkpoint and T-Cell Suppression,,"[""PTGDS"", ""CADM1"", ""NFASC"", ""GPR17"", ""DLL3""]",5,0.79,[]
13_OPC_like_2_run1,13,OPC-like 2,13_OPC_like_2,1,7,Notch Pathway-Driven Stemness,,"[""DLL3""]",1,0.81,[]
13_OPC_like_2_run1,13,OPC-like 2,13_OPC_like_2,1,8,Semaphorin-Neuropilin Axis,,"[""SEMA3D"", ""SEMA3E"", ""SEMA4D""]",3,0.76,[]
13_OPC_like_2_run1,13,OPC-like 2,13_OPC_like_2,1,9,Homologous Recombination and DNA Repair,,"[""SAMHD1"", ""DGKB"", ""CABLES1"", ""LIN28B""]",4,0.8,[]
13_OPC_like_2_run1,13,OPC-like 2,13_OPC_like_2,1,10,Transcriptional Regulation of Neural Differentiation,,"[""PRDM16"", ""PRDM8"", ""ZNF365"", ""ZNF469"", ""ZNF536"", ""NPAS1"", ""CA10"", ""AATK""]",8,0.78,[]
13_OPC_like_2_run1,13,OPC-like 2,13_OPC_like_2,1,11,Thyroid Hormone Activation and H2S Metabolism,,"[""DIO2""]",1,0.71,[]
13_OPC_like_2_run2,13,OPC-like 2,13_OPC_like_2,2,0,Oligodendrocyte Differentiation and Myelination,"A developmental gene program where GBM cells in white matter recapitulate oligodendrocyte differentiation pathways through SOX10-MYRF-mediated transcriptional cascades, leading to upregulation of myelin proteins (PLP1, MBP, MAG, MOG) and lipid synthesis enzymes (UGT8, FA2H). This program drives tumor cells toward pre-oligodendrocyte phenotypes with reduced proliferation.","[""SOX10"", ""MYRF"", ""PLP1"", ""MBP"", ""MAG"", ""MOG"", ""UGT8"", ""FA2H"", ""CLDN11"", ""NFASC"", ""ERBB3""]",11,0.95,"[""Tumor cell differentiation to pre-oligodendrocyte state with reduced proliferation"", ""Enhanced myelin protein production and membrane expansion"", ""Increased dependence on white matter injury signals for sustained differentiation"", ""Suppression of stemness and invasive capacity through maturation programs""]"
13_OPC_like_2_run2,13,OPC-like 2,13_OPC_like_2,2,1,White Matter Invasion and Demyelination Response,"GBM cells infiltrate white matter tracts, causing myelin disruption and triggering a glial injury response characterized by OPC activation, astrocyte reactivity, and microglia activation. This program couples tumor infiltration with pathological demyelination, creating paradoxical tumor suppression through endogenous repair mechanisms.","[""SOX10"", ""MOG"", ""PLP1"", ""MBP"", ""MAG"", ""CLDN11"", ""NFASC"", ""ACAN"", ""CHST15"", ""ADAMTS14"", ""COL12A1"", ""COL18A1"", ""COL20A1"", ""P2RX7""]",14,0.88,"[""Progressive white matter damage with myelin loss and axonal degeneration"", ""Activation of endogenous repair programs in normal glia that paradoxically suppress tumor growth"", ""Extracellular matrix remodeling creating barrier to tumor spread"", ""Creation of pro-differentiative microenvironment through injury signals""]"
13_OPC_like_2_run2,13,OPC-like 2,13_OPC_like_2,2,2,GPR17-Mediated OPC Arrest and Tumor Suppression,"GPR17 functions as a negative regulator of oligodendrocyte differentiation, maintaining OPC in undifferentiated state. In GBM, however, GPR17 is overexpressed and paradoxically promotes tumor progression through enhanced cellular motility, proliferation, and epithelial-mesenchymal transition. This creates a context-dependent functional switch.","[""GPR17""]",1,0.82,"[""Prevents differentiation of GBM cells to non-proliferative oligodendrocyte states"", ""Enhances tumor cell motility and invasive capacity"", ""Promotes epithelial-mesenchymal transition phenotypes"", ""Increases treatment resistance through EMT mechanisms"", ""Maintains stemness and proliferative capacity""]"
13_OPC_like_2_run2,13,OPC-like 2,13_OPC_like_2,2,3,Neuron-Glioma Synaptic Plasticity and Growth Promotion,GBM cells form functional synapses with neurons through AMPA receptors and receive activity-dependent neurotrophic signals (BDNF via TrkB) that promote tumor proliferation. This malignant synaptic plasticity co-opts learning-memory mechanisms to enhance glioma growth.,"[""ITPR2"", ""P2RX4"", ""P2RX7"", ""KCNS3"", ""ANO3"", ""TMEM235"", ""SLC1A1"", ""SLC7A14"", ""SYT6"", ""SYT7"", ""ATP6V0A4"", ""NOS1"", ""ADRA1A"", ""GLRA3""]",14,0.9,"[""Enhanced glioma cell proliferation through activity-dependent neurotrophic signaling"", ""Increased membrane depolarization from enhanced AMPA receptor trafficking"", ""Coupling of synaptic strength to tumor growth rate"", ""Suppression of alternative differentiation programs through neuronal activity integration"", ""Increased glutamate release contributing to neuronal excitotoxicity""]"
13_OPC_like_2_run2,13,OPC-like 2,13_OPC_like_2,2,4,Cell Adhesion and Invasion Suppression,"CADM1 and related adhesion molecules function as tumor suppressors in GBM, promoting cell-cell adhesion and suppressing invasion. Low CADM1 expression associates with aggressive tumors, poor prognosis, and enhanced metastatic potential.","[""CADM1"", ""CDH8"", ""CDH19"", ""PKP4"", ""PKP4-AS1""]",5,0.75,"[""Enhanced cell-cell adhesion reducing dissemination"", ""Suppression of invasion through increased junctional stability"", ""Reduced epithelial-mesenchymal transition phenotypes"", ""Decreased metastatic potential"", ""Enhanced apoptosis through signaling pathways""]"
13_OPC_like_2_run2,13,OPC-like 2,13_OPC_like_2,2,5,Semaphorin-Plexin Axon Guidance and Angiogenesis Regulation,"Semaphorin family members (SEMA4D, SEMA3D, SEMA3E) interact with plexin receptors to regulate both neuronal migration/axon guidance and tumor angiogenesis. SEMA4D promotes pro-angiogenic and pro-invasive effects while SEMA3E has anti-angiogenic functions.","[""SEMA4D"", ""SEMA3D"", ""SEMA3E""]",3,0.78,"[""SEMA4D promotes tumor angiogenesis and vascular permeability"", ""SEMA4D enhances tumor invasion through Met/Ron transactivation"", ""SEMA3E provides anti-angiogenic effects opposing SEMA4D"", ""Semaphorins regulate neuronal-glioma interactions through axon guidance mechanisms"", ""Contextual integration of pro- and anti-angiogenic signals determines vascular phenotype""]"
13_OPC_like_2_run2,13,OPC-like 2,13_OPC_like_2,2,6,Thrombospondin-1 Immunosuppression and Vascular Regulation,"THBS1 (thrombospondin-1) acts through CD47 and CD36 receptors to suppress anti-tumor immunity by inhibiting CD8+ T cell activation and promoting T cell exhaustion. THBS1 also provides anti-angiogenic functions through CD36, creating hypovascular tumor microenvironments that support metastasis.","[""THBS1""]",1,0.82,"[""Suppression of CD8+ T cell infiltration and activation in tumor microenvironment"", ""Enhanced T cell exhaustion through checkpoint pathways"", ""Reduced vascularization creating hypoxic microenvironment"", ""Enhanced metastatic potential through immune evasion and reduced vascular penetration"", ""Increased myeloid-derived suppressor cell function""]"
13_OPC_like_2_run2,13,OPC-like 2,13_OPC_like_2,2,7,Immune Checkpoint and Phagocytosis Regulation,CD22 and P2RX7 regulate immune checkpoint signaling that suppresses anti-tumor immunity. CD22 on B cells recruits tyrosine phosphatase SHP-1 to inhibit B cell and microglial phagocytic capacity. P2RX7 on microglia promotes neuroinflammation and tumor-supporting gliosis.,"[""CD22"", ""P2RX7"", ""P2RX4""]",3,0.79,"[""Suppression of B cell differentiation and antibody production in tumor microenvironment"", ""Inhibition of microglial phagocytosis of tumor cells and debris"", ""Enhanced neuroinflammation through P2RX7-mediated inflammasome activation"", ""Increased pro-inflammatory cytokine production creating tumor-supporting environment"", ""Impaired anti-tumor immune responses""]"
13_OPC_like_2_run2,13,OPC-like 2,13_OPC_like_2,2,8,Lipid Transport and Myelin Lipid Homeostasis,ABCA2 and ATP8A2 regulate intracellular lipid trafficking and phospholipid asymmetry essential for myelin membrane formation. These transporters control cholesterol and phospholipid sequestration affecting myelin protein expression and potentially influencing glioma cell membrane organization.,"[""ABCA2"", ""ATP8A2""]",2,0.71,"[""Altered myelin lipid composition and membrane organization"", ""Modified sterol-responsive gene expression in oligodendrocytes and gliomas"", ""Enhanced cholesterol sequestration affecting myelin protein trafficking"", ""Potential impact on glioma cell membrane fluidity and receptor signaling"", ""Modified susceptibility to lipid-dependent signaling pathways""]"
13_OPC_like_2_run2,13,OPC-like 2,13_OPC_like_2,2,9,Kinesin-Mediated Intracellular Transport and Neuronal Development,KIF21B and KIF21A represent kinesin motor proteins with specialized roles in dendritic targeting and axonal transport. KIF21B enrichment in dendrites and regulation by neuronal activity suggests roles in activity-dependent dendritic plasticity relevant to neuron-glioma interactions.,"[""KIF21B"", ""TUBB4A"", ""DNAH10""]",3,0.68,"[""Activity-dependent dendritic plasticity and morphological remodeling"", ""Enhanced dendritic cargo transport including receptors and signaling molecules"", ""Potential coupling of neuronal activity to glioma cell dendritic formation"", ""Regulation of AMPA receptor trafficking in response to synaptic activity"", ""Support for synaptic plasticity mechanisms""]"
13_OPC_like_2_run2,13,OPC-like 2,13_OPC_like_2,2,10,Notch Signaling and Intratumoral Heterogeneity,DLL3 and Notch pathway components regulate glioma stem cell heterogeneity and differentiation state transitions. Notch signaling maintains stemness properties in cancer-initiating cells while DLL3 modulates heterogeneity through lateral inhibition mechanisms.,"[""DLL3""]",1,0.76,"[""Regulation of GSC stemness versus differentiation transitions"", ""Control of intratumoral cellular heterogeneity through lateral inhibition"", ""Maintenance of stem-like gene expression programs in subset of GSCs"", ""Support for classical and mesenchymal GBM subtypes"", ""Enhanced invasiveness through stem cell property maintenance""]"
13_OPC_like_2_run2,13,OPC-like 2,13_OPC_like_2,2,11,BMP Signaling and Tumor Angiogenesis,BMP2 and BMPER regulate tumor angiogenesis through p38 MAPK and Id1 signaling in endothelial cells. BMP signaling promotes vascular development supporting tumor growth and potentially influences myelin-associated signaling.,"[""BMP2"", ""BMPER""]",2,0.72,"[""Enhanced tumor angiogenesis supporting vascular development"", ""Increased endothelial cell migration and tube formation"", ""Cooperative signaling with VEGF for angiogenic responses"", ""Potential enhancement of tumor perfusion and nutrient delivery"", ""Support for both normoxic and hypoxic tumor regions""]"
13_OPC_like_2_run2,13,OPC-like 2,13_OPC_like_2,2,12,Glutamate Excitotoxicity and Neuronal Damage,"SLC1A1, SLC7A14 and other glutamate transporters regulate extracellular glutamate levels. In GBM, reduced glutamate transporter expression and enhanced cystine-glutamate exchange contribute to glutamate accumulation causing neuronal excitotoxicity and seizures.","[""SLC1A1"", ""SLC7A14"", ""SLC8A3"", ""GLRA3"", ""ADRA1A"", ""NOS1""]",6,0.8,"[""Enhanced extracellular glutamate accumulation causing neuronal excitotoxicity"", ""Increased seizure susceptibility in glioma patients"", ""Increased cystine uptake supporting tumor antioxidant defense"", ""Enhanced tumor cell survival through ferroptosis inhibition"", ""Impaired glutamate homeostasis in tumor microenvironment""]"
13_OPC_like_2_run2,13,OPC-like 2,13_OPC_like_2,2,13,Transcriptional Regulation of Oligodendroglial Programs,"Multiple transcription factors (SOX10, OLIG family, NKX2-2, MYRF, EBF2) orchestrate oligodendrocyte lineage specification, OPC maintenance, and terminal differentiation. In GBM, dysregulation of these factors controls differentiation state transitions and competency for myelin programs.","[""SOX10"", ""MYRF"", ""EBF2""]",3,0.73,"[""Control of GBM cell commitment to oligodendrocyte lineage competency"", ""Regulation of OPC vs. mature oligodendrocyte phenotype in tumor cells"", ""Enhanced myelin gene expression in white matter-infiltrating GBM cells"", ""Support for differentiation-driven tumor suppression in select GBM contexts"", ""Coupling of transcriptional programs to white matter environment signals""]"
